Pos,WT_1,WT_2,WT_3,Drho_1,Drho_2,Drho_3,CDS_Median,CDS_two_median,white
23661,8.0209,8.2941,8.2216,8.628,8.1244,8.4897,10.1742,11.1742,1
23680,8.0321,8.3251,8.2381,8.6814,8.2142,8.5534,10.1742,11.1742,1
23699,8.082,8.377,8.2822,8.9586,8.3821,8.8373,10.1742,11.1742,1
23720,8.3796,8.4082,8.2895,9.0391,8.4693,8.8845,10.1742,11.1742,1
23744,8.4537,8.4161,8.2896,9.1485,8.5247,8.9286,10.1742,11.1742,1
23770,8.471,8.4432,8.2922,9.1496,8.5821,8.942,10.1742,11.1742,1
23792,8.5138,8.5437,8.3369,9.1836,8.8768,8.9952,10.1742,11.1742,1
23812,8.5969,8.65,8.701,9.2743,9.026,9.0738,10.1742,11.1742,1
23831,8.6279,8.677,8.8517,9.3263,9.0803,9.7025,10.1742,11.1742,1
23851,8.631,8.663,8.7976,9.2881,9.0824,9.6449,10.1742,11.1742,1
23881,8.5497,8.6192,8.603,9.0522,9.0847,9.3218,10.1742,11.1742,1
23898,8.4491,8.4461,8.5016,8.9843,9.0991,9.2446,10.1742,11.1742,1
23919,8.3937,8.4031,8.4794,8.9779,9.1191,9.2564,10.1742,11.1742,1
23942,8.2944,8.378,8.4458,8.9438,9.103,9.1428,10.1742,11.1742,1
23969,8.2582,8.3367,8.3786,8.9108,9.1017,9.0397,10.1742,11.1742,1
23988,8.2164,8.3211,8.3137,8.8919,9.0891,9.0044,10.1742,11.1742,1
24004,8.209,8.3145,8.3054,8.8985,9.0929,9.0035,10.1742,11.1742,1
24025,8.2027,8.3156,8.3123,8.9258,9.1026,9.0454,10.1742,11.1742,1
24051,8.1998,8.3209,8.3123,8.9225,9.1021,9.0422,10.1742,11.1742,1
24074,8.198,8.3084,8.3049,8.8977,9.1016,9.0172,10.1742,11.1742,1
24097,8.1896,8.201,8.2914,8.8633,9.0823,8.9636,10.1742,11.1742,1
24118,8.1956,8.1686,8.2747,8.8386,9.067,8.9236,10.1742,11.1742,1
24137,8.2014,8.1573,8.2755,8.8407,9.0673,8.9277,10.1742,11.1742,1
24158,8.2075,8.141,8.2802,8.8444,9.0712,8.9415,10.1742,11.1742,1
24183,8.2178,8.1276,8.2914,8.8457,9.0859,8.9518,10.1742,11.1742,1
24204,8.2185,8.1142,8.2938,8.8386,9.0893,8.953,10.1742,11.1742,1
24228,8.2224,8.1182,8.3042,8.8727,9.1046,8.9953,10.1742,11.1742,1
24248,8.2187,8.1289,8.3026,8.8611,9.1021,9.0047,10.1742,11.1742,1
24270,8.2186,8.1601,8.3086,8.8698,9.1019,9.0074,10.1742,11.1742,1
24289,8.2127,8.1593,8.2956,8.8699,9.0973,9.0037,10.1742,11.1742,1
24311,8.2099,8.1699,8.2882,8.8736,9.0925,8.9964,10.1742,11.1742,1
24336,8.2097,8.1814,8.2775,8.8744,9.0864,9.0019,10.1742,11.1742,1
24358,8.21,8.1855,8.2779,8.8923,9.1133,9.0141,10.1742,11.1742,1
24377,8.211,8.1692,8.2886,8.8921,9.1031,9.0129,10.1742,11.1742,1
24400,8.2063,8.1307,8.2758,8.8741,9.0896,8.9864,10.1742,11.1742,1
24428,8.1912,8.102,8.2357,8.8281,9.0611,8.9221,10.1742,11.1742,1
24446,8.133,7.9077,8.1352,8.7641,9.0002,8.8787,10.1742,11.1742,1
24470,8.0707,7.8186,8.0745,8.6339,8.9156,8.822,10.1742,11.1742,1
24489,8.0397,7.7858,8.0631,8.6118,8.8967,8.8078,10.1742,11.1742,1
24512,8.0265,7.78,8.0662,8.5978,8.8636,8.8174,10.1742,11.1742,1
24540,8.0165,7.7758,8.0701,8.4614,8.748,8.5948,10.1742,11.1742,1
24563,8.0221,7.8514,8.0768,8.4496,8.7261,8.5703,10.1742,11.1742,1
24584,8.0411,7.961,8.1376,8.4557,8.7203,8.5873,10.1742,11.1742,1
24600,8.0785,8.0448,8.1667,8.4753,8.7206,8.6122,10.1742,11.1742,1
24619,8.0815,8.0541,8.1655,8.4711,8.7098,8.6031,10.1742,11.1742,1
24651,8.0822,8.0429,8.1469,8.4555,8.6983,8.571,10.1742,11.1742,1
24673,8.0799,7.9916,8.1265,8.4384,8.6289,8.5616,10.1742,11.1742,1
24695,8.0821,7.9794,8.1155,8.4436,8.6068,8.555,10.1742,11.1742,1
24711,8.0768,7.9739,8.1103,8.4447,8.5988,8.5601,10.1742,11.1742,1
24730,8.0784,7.9691,8.1068,8.4528,8.6096,8.5705,10.1742,11.1742,1
24753,8.0658,7.9635,8.1014,8.4622,8.6103,8.5751,10.1742,11.1742,1
24773,8.036,7.944,8.0886,8.4549,8.5762,8.5565,10.1742,11.1742,1
24796,8.0292,7.9386,8.088,8.4686,8.5929,8.5533,10.1742,11.1742,1
24820,8.0235,7.9299,8.0878,8.4723,8.5874,8.5488,10.1742,11.1742,1
24844,8.0214,7.919,8.0856,8.4837,8.59,8.5193,10.1742,11.1742,1
24870,8.0209,7.9155,8.085,8.4843,8.5865,8.5,10.1742,11.1742,1
24890,8.0215,7.9098,8.0867,8.4889,8.6034,8.4795,10.1742,11.1742,1
24911,8.0078,7.9006,8.0868,8.4592,8.5856,8.4431,10.1742,11.1742,1
24927,7.9974,7.8877,8.086,8.4243,8.5772,8.3601,10.1742,11.1742,1
24949,7.9936,7.8742,8.0799,8.41,8.5796,8.3336,10.1742,11.1742,1
24971,7.9912,7.8717,8.0717,8.3738,8.5726,8.3188,10.1742,11.1742,1
24994,7.9875,7.8775,8.0661,8.3416,8.5719,8.2762,10.1742,11.1742,1
25018,7.9813,7.8737,8.0522,8.3514,8.5755,8.2531,10.1742,11.1742,1
25038,7.9786,7.8387,8.0497,8.364,8.5785,8.2688,10.1742,11.1742,1
25060,7.9907,7.8688,8.0592,8.4356,8.6137,8.3573,10.1742,11.1742,1
25088,8.0068,7.9239,8.0764,8.5078,8.6521,8.5303,10.1742,11.1742,1
25109,8.0106,8.0085,8.0713,8.5128,8.6771,8.5811,10.1742,11.1742,1
25135,8.0244,8.0424,8.0772,8.5128,8.697,8.6399,10.1742,11.1742,1
25156,8.027,8.0559,8.0841,8.5248,8.7514,8.6873,10.1742,11.1742,1
25179,8.0243,8.0342,8.0842,8.5344,8.7564,8.6759,10.1742,11.1742,1
25200,8.0216,7.9961,8.0834,8.5213,8.752,8.6789,10.1742,11.1742,1
25223,8.0178,7.9728,8.0727,8.515,8.7459,8.6649,10.1742,11.1742,1
25244,8.0103,7.9566,8.0627,8.5068,8.7285,8.6623,10.1742,11.1742,1
25262,8.0073,7.9474,8.0619,8.5054,8.7402,8.6572,10.1742,11.1742,1
25284,7.9991,7.9477,8.0476,8.4898,8.7508,8.6356,10.1742,11.1742,1
25308,7.9935,7.9608,8.0523,8.4884,8.7596,8.6375,10.1742,11.1742,1
25328,7.9884,7.9705,8.0535,8.4651,8.7341,8.5986,10.1742,11.1742,1
25354,7.9897,7.9812,8.0572,8.4482,8.6792,8.5593,10.1742,11.1742,1
25372,7.988,7.9697,8.0492,8.4388,8.615,8.5215,10.1742,11.1742,1
25399,7.9923,7.9687,8.0442,8.4358,8.607,8.4908,10.1742,11.1742,1
25421,8.0245,7.9798,8.0529,8.4355,8.582,8.4758,10.1742,11.1742,1
25442,8.0514,8.0221,8.0872,8.4392,8.5725,8.4773,10.1742,11.1742,1
25462,8.073,8.0476,8.0915,8.4243,8.555,8.4831,10.1742,11.1742,1
25486,8.0824,8.0617,8.1017,8.4019,8.486,8.4827,10.1742,11.1742,1
25509,8.0856,8.1109,8.1028,8.3737,8.4479,8.4825,10.1742,11.1742,1
25530,8.1079,8.273,8.148,8.4315,8.4423,8.4918,10.1742,11.1742,1
25553,8.1304,8.2893,8.1573,8.4387,8.4456,8.5017,10.1742,11.1742,1
25574,8.1377,8.2941,8.1635,8.452,8.4529,8.5159,10.1742,11.1742,1
25597,8.144,8.3186,8.2031,8.4706,8.4632,8.557,10.1742,11.1742,1
25615,8.1482,8.3317,8.2458,8.462,8.484,8.5484,10.1742,11.1742,1
25640,8.1519,8.3505,8.2944,8.4545,8.4862,8.5535,10.1742,11.1742,1
25663,8.1585,8.3725,8.3432,8.5295,8.5448,8.5651,10.1742,11.1742,1
25685,11.3492,11.2497,11.0702,11.1679,11.1583,11.3659,10.1742,11.1742,1
25706,11.3489,11.36,11.1978,11.3456,11.2047,11.4187,10.1742,11.1742,1
25729,11.2988,11.3591,11.1983,11.3387,11.2139,11.391,10.1742,11.1742,1
25751,11.2884,11.3603,11.2085,11.3358,11.2249,11.3782,10.1742,11.1742,1
25766,11.2937,11.3819,11.3003,11.3695,11.2654,11.4003,10.1742,11.1742,1
25795,11.29,11.4104,11.3429,11.408,11.2801,11.4332,10.1742,11.1742,1
25817,11.2906,11.4362,11.3668,11.4251,11.2912,11.4602,10.1742,11.1742,1
25838,11.2944,11.4568,11.3856,11.4741,11.3225,11.5001,10.1742,11.1742,1
25861,11.2884,11.4798,11.4345,11.5965,11.3624,11.5381,10.1742,11.1742,1
25883,11.2852,11.4892,11.4551,11.6162,11.3761,11.5387,10.1742,11.1742,1
25904,11.2977,11.4934,11.551,11.6447,11.4131,11.6051,10.1742,11.1742,1
25918,11.2782,11.4832,11.5521,11.6366,11.4505,11.6279,10.1742,11.1742,1
25942,11.2262,11.4521,11.5273,11.6283,11.4496,11.6256,10.1742,11.1742,1
25970,11.0362,11.3524,11.31,11.4025,11.3943,11.4304,10.1742,11.1742,1
25986,11.0143,11.2943,11.2708,11.3609,11.3924,11.3974,10.1742,11.1742,1
26010,10.9708,11.2445,11.2397,11.2809,11.3744,11.3553,10.1742,11.1742,1
26028,10.8608,11.1446,11.2185,11.2269,11.3467,11.319,10.1742,11.1742,1
26049,10.8488,11.1021,11.2116,11.2122,11.3268,11.2787,10.1742,11.1742,1
26072,10.8295,11.0448,11.1972,11.1491,11.2966,11.2074,10.1742,11.1742,1
26093,10.7615,10.8586,10.9663,10.9207,11.2038,11.0354,10.1742,11.1742,1
26115,10.7384,10.834,10.9463,10.8747,11.1763,10.9279,10.1742,11.1742,1
26140,10.6709,10.8165,10.9075,10.8459,11.1316,10.8426,10.1742,11.1742,1
26160,10.6553,10.8166,10.9057,10.8393,11.1191,10.8313,10.1742,11.1742,1
26181,10.6381,10.8076,10.8986,10.8311,11.1122,10.8209,10.1742,11.1742,1
26208,10.624,10.7967,10.8925,10.8471,11.1198,10.8351,10.1742,11.1742,1
26225,10.6241,10.8001,10.9038,10.9516,11.2012,10.9197,10.1742,11.1742,1
26248,10.6253,10.8433,11.0418,11.0836,11.2871,11.159,10.1742,11.1742,1
26271,10.6284,10.8568,11.0469,11.0709,11.2952,11.199,10.1742,11.1742,1
26299,10.6374,10.857,11.0431,11.0489,11.2892,11.1878,10.1742,11.1742,1
26322,10.663,10.8567,11.0421,11.0321,11.2965,11.1868,10.1742,11.1742,1
26339,10.653,10.8273,10.986,10.9959,11.287,11.1634,10.1742,11.1742,1
26366,10.4033,10.6628,10.0283,10.6481,9.8208,10.9514,10.1742,11.1742,1
26389,10.3806,10.6324,9.9413,9.82,9.5198,10.5252,10.1742,11.1742,1
26410,11.612,12.9404,12.808,12.4699,12.4104,12.0621,10.1742,11.1742,1
26426,13.8407,13.1212,13.1146,14.0631,12.9678,13.3863,10.1742,11.1742,1
26446,15.6536,15.2416,15.465,15.3996,15.4143,15.3901,10.1742,11.1742,1
26467,15.5944,15.229,15.4489,15.4026,15.3693,15.3694,10.1742,11.1742,1
26490,15.5927,15.2378,15.4285,15.3902,15.3344,15.3588,10.1742,11.1742,1
26517,15.5641,15.2604,15.3466,15.3775,15.3281,15.3512,10.1742,11.1742,1
26534,15.5778,15.2634,15.3248,15.378,15.369,15.3577,10.1742,11.1742,1
26555,15.6062,15.2695,15.3188,15.382,15.3783,15.3634,10.1742,11.1742,1
26581,15.6757,15.3611,15.3466,15.3869,15.4127,15.3611,10.1742,11.1742,1
26599,15.6764,15.3687,15.343,15.3858,15.4236,15.3565,10.1742,11.1742,1
26625,15.6716,15.3843,15.3086,15.3849,15.4191,15.3153,10.1742,11.1742,1
26645,15.6401,15.3942,15.3135,15.3792,15.4017,15.3038,10.1742,11.1742,1
26674,15.6062,15.405,15.3906,15.3631,15.3945,15.2888,10.1742,11.1742,1
26697,15.5524,15.4062,15.4207,15.3518,15.3131,15.2428,10.1742,11.1742,1
26719,11.0161,11.3565,11.179,10.6968,10.5986,10.9046,10.1742,11.1742,1
26741,11.0642,11.3622,11.1814,10.7073,10.682,10.9192,10.1742,11.1742,1
26762,11.0883,11.3581,11.2057,10.7166,10.7665,10.9286,10.1742,11.1742,1
26780,11.113,11.3665,11.261,10.7156,10.8104,10.9217,10.1742,11.1742,1
26806,13.8986,13.6375,13.7316,13.6555,13.7747,13.8556,10.1742,11.1742,1
26822,13.8977,13.6708,13.7974,13.7065,13.8156,13.9194,10.1742,11.1742,1
26846,13.8649,13.6654,13.7818,13.6774,13.7765,13.8987,10.1742,11.1742,1
26863,13.8399,13.6518,13.7352,13.6341,13.7754,13.8837,10.1742,11.1742,1
26888,13.7793,13.5821,13.456,13.3436,13.6471,13.0572,10.1742,11.1742,1
26914,13.6182,13.5261,13.35,13.1853,13.261,13.0512,10.1742,11.1742,1
26934,13.5016,13.4716,13.1648,13.0907,13.1239,13.056,10.1742,11.1742,1
26951,13.4481,13.4272,13.1403,13.0875,13.1107,13.0651,10.1742,11.1742,1
26978,13.4333,13.4336,13.1375,13.0902,13.1739,13.0688,10.1742,11.1742,1
26999,13.4349,13.4581,13.1616,13.1332,13.1994,13.0883,10.1742,11.1742,1
27018,13.4443,13.4587,13.1883,13.1722,13.2133,13.0899,10.1742,11.1742,1
27039,13.4841,13.4669,13.2204,13.2055,13.2264,13.0961,10.1742,11.1742,1
27064,13.5144,13.4698,13.2428,13.2457,13.2612,13.0987,10.1742,11.1742,1
27088,13.5023,13.4707,13.2574,13.2434,13.2706,13.1339,10.1742,11.1742,1
27110,13.4956,13.4715,13.2808,13.2481,13.2989,13.1954,10.1742,11.1742,1
27131,13.4954,13.475,13.292,13.2494,13.3164,13.2312,10.1742,11.1742,1
27154,13.4883,13.4738,13.2909,13.2491,13.3307,13.25,10.1742,11.1742,1
27181,13.4769,13.4709,13.2893,13.2403,13.3249,13.25,10.1742,11.1742,1
27203,13.46,13.419,13.1982,13.1643,13.2989,13.2206,10.1742,11.1742,1
27224,13.4636,13.3914,13.1914,13.1637,13.3033,13.2283,10.1742,11.1742,1
27247,13.4638,13.3782,13.1894,13.1573,13.305,13.233,10.1742,11.1742,1
27266,13.458,13.3158,13.1935,13.1296,13.292,13.2299,10.1742,11.1742,1
27291,13.4295,13.1735,13.1463,13.0903,13.1539,13.1598,10.1742,11.1742,1
27313,13.3701,13.0865,13.1133,13.0484,13.0944,13.0418,10.1742,11.1742,1
27335,13.2024,12.9489,12.9761,12.9831,12.9728,12.8049,10.1742,11.1742,1
27351,13.1258,12.9065,12.9408,12.947,12.9427,12.7799,10.1742,11.1742,1
27372,13.1134,12.9074,12.9332,12.943,12.9621,12.7871,10.1742,11.1742,1
27394,13.1043,12.8883,12.9184,12.9079,12.9879,12.7729,10.1742,11.1742,1
27414,13.0977,12.8958,12.9411,12.911,13.0628,12.8062,10.1742,11.1742,1
27435,13.0798,12.8975,12.9441,12.8997,13.0814,12.8328,10.1742,11.1742,1
27457,13.0691,12.8836,12.935,12.8981,13.0681,12.8375,10.1742,11.1742,1
27481,13.0465,12.8371,12.8823,12.8652,12.963,12.8105,10.1742,11.1742,1
27501,13.0392,12.8163,12.8739,12.8438,12.9457,12.8026,10.1742,11.1742,1
27533,13.0186,12.8216,12.8513,12.8259,12.8839,12.7603,10.1742,11.1742,1
27552,13.0185,12.8415,12.8483,12.8334,12.8407,12.761,10.1742,11.1742,1
27574,13.0061,12.8507,12.8422,12.8276,12.8101,12.7498,10.1742,11.1742,1
27596,12.9806,12.849,12.8238,12.8265,12.7749,12.7443,10.1742,11.1742,1
27618,12.9465,12.8386,12.8193,12.8164,12.7714,12.7015,10.1742,11.1742,1
27643,12.9229,12.8169,12.7901,12.7952,12.7539,12.6487,10.1742,11.1742,1
27664,12.9138,12.8055,12.7866,12.7926,12.7574,12.6851,10.1742,11.1742,1
27686,12.9061,12.776,12.7799,12.7938,12.7733,12.7048,10.1742,11.1742,1
27699,12.9053,12.7617,12.8228,12.8011,12.8409,12.7708,10.1742,11.1742,1
27727,12.9464,12.7665,12.8443,12.8165,12.9138,12.8005,10.1742,11.1742,1
27750,12.9585,12.7621,12.8525,12.8269,12.9429,12.8047,10.1742,11.1742,1
27765,12.9693,12.7586,12.8774,12.8389,12.9591,12.8068,10.1742,11.1742,1
27794,13.024,12.764,12.9074,12.8546,12.9791,12.8171,10.1742,11.1742,1
27819,13.0513,12.7682,12.9175,12.8603,12.9888,12.8137,10.1742,11.1742,1
27836,13.1003,12.7761,12.9568,12.8778,13.0238,12.8211,10.1742,11.1742,1
27854,13.1145,12.7721,12.9648,12.868,13.0301,12.8264,10.1742,11.1742,1
27880,13.1216,12.7628,12.9531,12.8585,13.0449,12.8062,10.1742,11.1742,1
27898,13.1232,12.7487,12.9416,12.8255,13.0463,12.798,10.1742,11.1742,1
27922,13.138,12.7515,12.9508,12.8438,13.069,12.8068,10.1742,11.1742,1
27946,13.155,12.7543,13.0094,12.9293,13.1047,12.8783,10.1742,11.1742,1
27964,13.1681,12.7525,13.0477,12.9463,13.1246,12.8887,10.1742,11.1742,1
27985,13.2047,12.7427,13.0682,12.9774,13.1322,12.9013,10.1742,11.1742,1
28007,13.2212,12.7485,13.0697,12.988,13.1198,12.9199,10.1742,11.1742,1
28029,13.2342,12.7605,13.077,12.9845,13.1317,12.9266,10.1742,11.1742,1
28051,13.2406,12.7603,13.0671,12.9811,13.1305,12.9286,10.1742,11.1742,1
28077,13.2413,12.7877,13.0681,12.9841,13.1246,12.9315,10.1742,11.1742,1
28100,13.2417,12.9355,13.0684,12.9771,13.1135,12.931,10.1742,11.1742,1
28117,13.2422,13.0088,13.0751,12.9771,13.1096,12.9537,10.1742,11.1742,1
28141,13.2425,13.0296,13.058,12.9731,13.0855,12.941,10.1742,11.1742,1
28166,13.2354,13.0276,13.0452,12.949,13.0458,12.9306,10.1742,11.1742,1
28186,13.2352,13.0508,13.0301,12.9406,13.0048,12.9247,10.1742,11.1742,1
28205,13.2357,13.0936,13.0319,12.9413,13.018,12.9235,10.1742,11.1742,1
28228,13.2324,13.1498,13.0559,12.9578,13.0476,12.9315,10.1742,11.1742,1
28259,13.2256,13.2094,13.059,12.9424,13.0609,12.9377,10.1742,11.1742,1
28278,13.2327,13.289,13.1319,12.9689,13.1105,12.9552,10.1742,11.1742,1
28299,13.2409,13.3027,13.1343,12.974,13.1525,12.9825,10.1742,11.1742,1
28322,13.2318,13.2885,13.0965,12.9495,13.1749,12.9666,10.1742,11.1742,1
28340,13.2886,13.3396,13.102,12.9424,13.2211,12.9842,10.1742,11.1742,1
28369,13.6594,14.0764,13.4809,13.6695,13.7269,13.15,10.1742,11.1742,1
28391,14.2085,14.4758,14.2553,14.3256,14.1948,14.609,10.1742,11.1742,1
28413,14.6334,14.596,14.2859,14.536,14.5498,14.8094,10.1742,11.1742,1
28426,14.6828,14.6173,14.2974,14.5591,14.7483,14.8277,10.1742,11.1742,1
28447,14.6968,14.6449,14.3343,14.616,14.7936,14.8447,10.1742,11.1742,1
28478,14.683,14.6829,14.3375,14.6544,14.8128,14.8529,10.1742,11.1742,1
28501,14.6827,14.7148,14.4514,14.8004,14.8725,14.9525,10.1742,11.1742,1
28523,14.7082,14.7668,14.4788,14.8337,14.9859,14.9872,10.1742,11.1742,1
28542,14.822,14.8201,14.8,14.9171,15.1379,15.0839,10.1742,11.1742,1
28564,14.843,14.8452,14.8941,14.9207,15.1661,15.0936,10.1742,11.1742,1
28583,14.8423,14.85,14.9109,14.9125,15.1613,15.1118,10.1742,11.1742,1
28603,14.8404,14.8606,14.9249,14.9202,15.1582,15.1103,10.1742,11.1742,1
28624,14.8165,14.8581,14.9111,14.9134,15.1363,15.0905,10.1742,11.1742,1
28648,14.8275,14.8612,14.9226,14.9589,15.1586,15.122,10.1742,11.1742,1
28673,14.8261,14.8519,14.9097,14.9445,15.1304,15.1173,10.1742,11.1742,1
28694,14.8035,14.8524,14.8718,14.9315,15.0636,15.0771,10.1742,11.1742,1
28721,14.7743,14.8539,14.861,14.8893,14.9428,15.0305,10.1742,11.1742,1
28742,14.7541,14.8538,14.8572,14.8776,14.9238,15.0189,10.1742,11.1742,1
28764,14.7537,14.8604,14.8598,14.867,14.9458,15.019,10.1742,11.1742,1
28782,14.7558,14.8696,14.8998,14.8661,14.9765,15.0176,10.1742,11.1742,1
28808,14.7733,14.8751,14.9417,14.8684,14.9873,15.0175,10.1742,11.1742,1
28830,14.7761,14.8931,14.9507,14.8574,14.9789,14.9883,10.1742,11.1742,1
28852,14.6503,14.8153,14.9246,14.7529,14.8714,14.9163,10.1742,11.1742,1
28875,14.1051,14.2789,13.8611,14.275,14.3392,14.3855,10.1742,11.1742,1
28895,13.9064,13.9251,13.6965,13.8745,14.0151,14.1528,10.1742,11.1742,1
28912,13.7716,13.8814,13.642,13.8017,13.8624,14.0264,10.1742,11.1742,1
28931,13.7634,13.8782,13.6635,13.8273,13.8571,14.0639,10.1742,11.1742,1
28956,13.7102,13.8504,13.6316,13.8297,13.8356,14.0157,10.1742,11.1742,1
28985,13.6227,13.8178,13.6039,13.8258,13.7626,13.9244,10.1742,11.1742,1
29007,13.5819,13.7959,13.5919,13.7947,13.7491,13.7311,10.1742,11.1742,1
29023,13.543,13.7581,13.5676,13.7531,13.7261,13.6655,10.1742,11.1742,1
29045,13.5545,13.7606,13.5703,13.7603,13.7645,13.6776,10.1742,11.1742,1
29068,13.5953,13.7649,13.5918,13.7871,13.8034,13.7442,10.1742,11.1742,1
29094,13.6285,13.7677,13.606,13.8302,13.8646,13.7996,10.1742,11.1742,1
29116,13.6294,13.7582,13.6029,13.8429,13.8929,13.8231,10.1742,11.1742,1
29139,13.6276,13.75,13.6035,13.8558,13.8993,13.8622,10.1742,11.1742,1
29160,13.6195,13.7466,13.596,13.8587,13.8916,13.8624,10.1742,11.1742,1
29178,13.6184,13.7403,13.5775,13.8701,13.8903,13.8577,10.1742,11.1742,1
29195,13.6174,13.7351,13.5705,13.8677,13.8839,13.8433,10.1742,11.1742,1
29226,13.6085,13.7331,13.5667,13.8499,13.8664,13.8438,10.1742,11.1742,1
29249,13.5804,13.7262,13.5495,13.8261,13.8402,13.8044,10.1742,11.1742,1
29268,13.5711,13.7141,13.5191,13.8233,13.8355,13.8027,10.1742,11.1742,1
29290,13.5794,13.7157,13.5173,13.824,13.8545,13.8033,10.1742,11.1742,1
29313,13.58,13.7155,13.5104,13.8178,13.8562,13.8058,10.1742,11.1742,1
29335,13.5794,13.7137,13.5055,13.813,13.872,13.8291,10.1742,11.1742,1
29354,13.5806,13.709,13.5039,13.8108,13.866,13.8291,10.1742,11.1742,1
29371,13.582,13.7034,13.509,13.8138,13.8546,13.8563,10.1742,11.1742,1
29393,13.5819,13.7022,13.5134,13.825,13.8756,13.8923,10.1742,11.1742,1
29419,13.5816,13.7014,13.5574,13.827,13.9262,13.9108,10.1742,11.1742,1
29446,13.5815,13.705,13.5846,13.8266,13.9917,13.9429,10.1742,11.1742,1
29464,13.6022,13.7045,13.6749,13.8331,14.0551,13.9877,10.1742,11.1742,1
29490,13.5926,13.6922,13.6707,13.8017,14.0545,13.9818,10.1742,11.1742,1
29513,13.4957,13.6429,13.5666,13.7077,14.0155,13.5503,10.1742,11.1742,1
29535,12.8991,13.6237,13.5198,13.6785,13.9741,13.4981,10.1742,11.1742,1
29555,12.7946,13.5823,13.5032,13.6356,13.9248,13.4561,10.1742,11.1742,1
29576,12.6799,13.4252,13.2227,13.0519,12.8075,13.1064,10.1742,11.1742,1
29600,12.414,13.1967,12.5858,12.8362,12.7312,12.5681,10.1742,11.1742,1
29623,12.2911,13.0444,12.5419,12.7282,12.6791,12.4822,10.1742,11.1742,1
29645,12.2535,12.9418,12.5256,12.6374,12.6265,12.3857,10.1742,11.1742,1
29666,12.1907,12.8148,12.5151,12.6116,12.5796,12.3661,10.1742,11.1742,1
29684,12.1076,12.6878,12.4905,12.5685,12.5197,12.3439,10.1742,11.1742,1
29710,11.8097,12.1731,12.3584,12.3874,12.2292,12.2933,10.1742,11.1742,1
29733,11.5289,11.795,11.4209,11.7272,11.7631,11.5551,10.1742,11.1742,1
29754,11.5251,11.7936,11.4482,11.6942,11.7192,11.5392,10.1742,11.1742,1
29777,11.5276,11.7881,11.4902,11.6946,11.6763,11.557,10.1742,11.1742,1
29799,11.5287,11.7789,11.5222,11.7184,11.6807,11.6314,10.1742,11.1742,1
29820,11.5398,11.7847,11.5515,11.7546,11.7398,11.6866,10.1742,11.1742,1
29842,11.5427,11.7803,11.5516,11.7339,11.7533,11.6993,10.1742,11.1742,1
29859,11.5478,11.7813,11.5604,11.6973,11.7957,11.6858,10.1742,11.1742,1
29878,11.5589,11.7856,11.5838,11.7059,11.8777,11.7358,10.1742,11.1742,1
29902,11.5777,11.8004,11.6367,11.7695,12.0038,11.7991,10.1742,11.1742,1
29922,11.5735,11.8138,11.6452,11.7802,12.0199,11.8304,10.1742,11.1742,1
29943,11.5779,11.8461,11.6536,11.784,12.0253,11.8315,10.1742,11.1742,1
29973,11.578,11.8817,11.6457,11.7788,12.0256,11.8321,10.1742,11.1742,1
29994,11.5766,11.898,11.6334,11.7915,12.0505,11.8412,10.1742,11.1742,1
30019,11.581,11.957,11.6468,11.8884,12.0665,11.8761,10.1742,11.1742,1
30040,11.5821,11.9921,11.6443,11.9203,12.0593,11.8949,10.1742,11.1742,1
30063,11.5897,12.0276,11.6433,11.9472,12.0597,11.9112,10.1742,11.1742,1
30085,12.5536,12.2016,13.2931,12.2784,12.2518,13.2848,10.1742,11.1742,1
30107,16.3909,16.4117,16.3524,16.394,16.3714,16.3987,10.1742,11.1742,1
30128,16.417,16.4333,16.4093,16.4195,16.3933,16.4187,10.1742,11.1742,1
30151,16.4155,16.4334,16.4051,16.4227,16.3964,16.4187,10.1742,11.1742,1
30173,16.405,16.4325,16.3967,16.4202,16.3962,16.4177,10.1742,11.1742,1
30195,16.4036,16.4316,16.3924,16.4224,16.3972,16.418,10.1742,11.1742,1
30217,16.3614,16.4035,16.2478,16.3602,16.3449,16.3232,10.1742,11.1742,8.33846153846154
30239,16.3041,16.3398,16.0719,16.2995,16.3107,16.2221,10.1742,11.1742,9.70769230769231
30261,16.2628,16.2881,15.9873,16.2558,16.2311,16.1714,10.1742,11.1742,6.16923076923077
30279,16.1238,16.2497,15.9156,16.2156,16.1655,16.1115,10.1742,11.1742,5.91228070175439
30296,16.1007,16.2185,15.8817,16.1874,16.1048,16.067,10.1742,11.1742,9.5
30318,16.0204,16.1731,15.8255,16.1341,16.0359,16.0313,10.1742,11.1742,10
30339,15.9986,16.1408,15.7864,16.1037,15.9674,15.9785,10.1742,11.1742,9.95555555555556
30361,15.9805,16.0741,15.7306,16.0621,15.9084,15.9177,10.1742,11.1742,9.95555555555556
30384,15.9502,16.0338,15.6727,15.9641,15.8491,15.8842,10.1742,11.1742,10
30408,15.8688,15.936,15.6136,15.911,15.7743,15.8309,10.1742,11.1742,10
30428,15.7839,15.8475,15.5892,15.8455,15.691,15.7649,10.1742,11.1742,10
30449,15.7506,15.7957,15.4695,15.8292,15.6146,15.7228,10.1742,11.1742,10
30473,15.6956,15.729,15.4273,15.8051,15.5592,15.631,10.1742,11.1742,9.9591836734694
30496,15.6381,15.6964,15.3764,15.7751,15.5135,15.5833,10.1742,11.1742,9.94117647058824
